sentence,word,pos
440,फर्म,NN
440,मा,POP
440,के,DUM
440,लाई,PLAI
440,",",YM
440,सच्याई,NN
440,",",YM
440,कोडिङ,NN
440,गरी,VBO
440,कम्प्युटर,NN
440,भित्र,POP
440,पठाई,VBO
440,फ्लपी,NN
440,डिस्क,NN
440,वा,CC
440,हार्ड,NN
440,डिस्क,NN
440,मा,POP
440,भण्डार,NN
440,गर्दछन्,VBF
440,।,YF
441,त्यस,DUM
441,को,PKO
441,लिष्ट,NN
441,छापेर,VBO
441,पुनः,RBM
441,सच्याई,NN
441,दोस्रो,OD
441,पटक,NN
441,(,YB
441,),YB
441,डाटा,NN
441,इन्ट्री,NN
441,गरिन्छ,VBF
441,।,YF
442,यो,DUM
442,क्रम,NN
442,डाटा,NN
442,शुद्ध,JJ
442,नभए,VBF
442,सम्म,POP
442,दोहर्याई,NN
442,रहन्छन्,VBF
442,।,YF
443,जब,RBO
443,शुद्ध,JJ
443,हुन्छ,VBF
443,यस,DUM
443,लाई,PLAI
443,अन्तिम,JJ
443,डाटा,NN
443,(,YB
443,),YB
443,भन्दछन्,VBF
443,।,YF
444,यसरी,RBO
444,विभिन्न,JJ
444,क्षेत्र,NN
444,का,PKO
444,कर्मचारी,NN
444,हरू,HRU
444,प्रयोग,NN
444,गरी,VBO
444,अन्तिम,JJ
444,डाटा,NN
444,फाइल,NN
444,तयार,JJ
444,गरिन्छ,VBF
444,।,YF
445,अर्को,DM
445,तिर,POP
445,कम्प्युटर,NN
445,प्रोग्रामर,NN
445,ले,PLE
445,प्रणाली,NN
445,विश्लेषणकर्ता,NN
445,द्वारा,POP
445,तयार,JJ
445,गरिए,VBF
445,को,PKO
445,प्रोग्रामिङ,NN
445,स्पेसिफिकेशन,NN
445,को,PKO
445,आधार,NN
445,अनुसार,POP
445,प्रोग्राम,NN
445,हरू,HRU
445,तयार,JJ
445,गर्दछ,VBF
445,।,YF
446,प्रोग्राम,NN
446,तयार,JJ
446,गर्दा,VBO
446,प्रोग्रामर,NN
446,ले,PLE
446,इनपुट,NN
446,रेकर्ड,NN
446,का,PKO
446,फिल्ड,NN
446,साइज,NN
446,",",YM
446,रेकर्ड,NN
446,साइज,NN
446,र,CC
446,प्रशोधन,NN
446,विधि,NN
446,एक,CD
446,एक,CD
446,गरी,VBO
446,राम्ररी,RBM
446,याद,NN
446,गरे,VBF
446,को,PKO
446,हुन्छ,VBF
446,।,YF
447,ती,DUM
447,सम्पूर्ण,JJ
447,कुरा,NN
447,लाई,PLAI
447,सम्मिलित,JJ
447,गराई,VBO
447,क्रमबद्ध,JJ
447,रूप,NN
447,मा,POP
447,कोरिए,VBF
447,का,PKO
447,कम्प्युटर,NN
447,भाषा,NN
447,का,PKO
447,निर्देशन,NN
447,हरू,HRU
447,लाई,PLAI
447,त्यस,DUM
447,को,PKO
447,स्मरण,NN
447,एकाई,NN
447,मा,POP
447,भण्डार,NN
447,गर्ने,VNE
447,गर्दछ,VBF
447,जस,DUM
447,लाई,PLAI
447,प्रोग्राम,NN
447,तयार,JJ
447,गरे,VBF
447,को,PKO
447,भन्दछन्,VBF
447,।,YF
448,पटक,NN
448,पटक,NN
448,तर्क,NN
448,हरू,HRU
448,तथा,CC
448,निर्देशन,NN
448,हरू,HRU
448,लाई,PLAI
448,सच्याई,NN
448,दिए,VBF
448,पछि,POP
448,अन्तिम,JJ
448,रूप,NN
448,मा,POP
448,तयार,JJ
448,भए,VBF
448,को,PKO
448,प्रोग्राम,NN
448,लाई,PLAI
448,हार्ड,NN
448,डिस्क,NN
448,वा,CC
448,फ्लपी,NN
448,डिस्क,NN
448,मा,POP
448,भण्डार,NN
448,गरिदिनु,VBI
448,पर्दछ,VBF
448,।,YF
449,यसरी,RBO
449,तयार,JJ
449,गरिए,VBF
449,को,PKO
449,शुद्ध,JJ
449,डाटा,NN
449,र,CC
449,प्रोग्राम,NN
449,लाई,PLAI
449,कम्प्युटर,NN
449,को,PKO
449,हार्ड,NN
449,डिस्क,NN
449,वा,CC
449,फ्लपी,NN
449,डिस्क,NN
449,मा,POP
449,भण्डार,NN
449,गरी,VBO
449,दिनु,VBI
449,लाई,PLAI
449,प्रतिस्थापन,NN
449,(,YB
449,),YB
449,गर्नु,VBI
449,भन्दछन्,VBF
449,।,YF
450,(,YB
450,इ,ALPH
450,),YB
450,परीक्षण,NN
450,गर्नु,VBI
450,(,YB
450,),YB
451,प्रतिस्थापन,NN
451,गरिसके,VBF
451,पछि,POP
451,कम्प्युटर,NN
451,ले,PLE
451,अन्तिम,JJ
451,डाटा,NN
451,फाइल,NN
451,र,CC
451,शुद्ध,JJ
451,प्रोग्राम,NN
451,सन्चालन,NN
451,गरी,VBO
451,नयाँ,JJ
451,प्रणाली,NN
451,ले,PLE
451,ठीक,JJ
451,सँग,POP
451,काम,NN
451,गर्छ,VBF
451,गर्दैन,VBF
451,पहिचान,NN
451,गर्नु,VBI
451,लाई,PLAI
451,परीक्षण,NN
451,(,YB
451,),YB
451,भन्दछन्,VBF
451,।,YF
452,उक्त,DUM
452,परीक्षण,NN
452,बाट,POP
452,प्राप्त,JJ
452,तालिका,NN
452,वा,CC
452,नतिजा,NN
452,ले,PLE
452,कम्प्युटर,NN
452,प्रयोग,NN
452,कर्ता,NN
452,को,PKO
452,माग,NN
452,र,CC
452,उद्देश्य,NN
452,पूरा,JJ
452,गरे,VBF
452,को,PKO
452,हुनुपर्दछ,VBF
452,।,YF
453,यदि,CS
453,उक्त,DUM
453,नयाँ,JJ
453,प्रणाली,NN
453,सन्चालन,NN
453,गर्दा,VBO
453,नतिजा,NN
453,राम्रो,JJM
453,भएन,VBF
453,भने,CS
453,प्रोग्राम,NN
453,वा,CC
453,डाटा,NN
453,फाइल,NN
453,मा,POP
453,केही,CD
453,सम्शोधन,NN
453,गरी,VBO
453,अझै,RBM
453,थप,JJ
453,विकास,NN
453,गर्नुपर्दछ,VBF
453,।,YF
454,यस्तै,DUM
454,क्रम,NN
454,ले,PLE
454,जब,RBO
454,सम्म,POP
454,नयाँ,JJ
454,प्रणाली,NN
454,ले,PLE
454,कार्य,NN
454,पूरा,JJ
454,गर्न,VBI
454,सक्तैन,VBF
454,त्यसबेला,RBO
454,सम्म,POP
454,उक्त,DUM
454,प्रणाली,NN
454,लाई,PLAI
454,सफल,JJ
454,भए,VBF
454,को,PKO
454,मानिने,VNE
454,छैन,VBF
454,।,YF
455,यसरी,RBO
455,अन्त्य,NN
455,मा,POP
455,परिक्षण,NN
455,(,YB
455,),YB
455,सफल,JJ
455,भए,VBF
455,मा,POP
455,सन्चालन,NN
455,चरण,NN
455,(,YB
455,),YB
455,को,PKO
455,कार्य,NN
455,पूरा,JJ
455,भए,VBF
455,को,PKO
455,मानिन्छ,VBF
455,।,YF
456,माथि,RBM
456,बयान,NN
456,गरे,VBF
456,बमोजिम,POP
456,कुनै,DUM
456,पनि,RP
456,कार्य,NN
456,कम्प्युटर,NN
456,बाट,POP
456,गराउने,VNE
456,इच्छा,NN
456,भए,VBF
456,मा,POP
456,(,YB
456,१,CD
456,),YB
456,अध्ययन,NN
456,खण्ड,NN
456,तथा,CC
456,(,YB
456,२,CD
456,),YB
456,सन्चालन,NN
456,खण्ड,NN
456,मा,POP
456,व्याख्या,NN
456,गरे,VBF
456,झैं,POP
456,एक,CD
456,एक,CD
456,गरी,VBO
456,प्रत्येक,JJ
456,कार्य,NN
456,पूरा,JJ
456,गर्नु,VBI
456,पर्दछ,VBF
456,।,YF
457,यसै,DUM
457,लाई,PLAI
457,नयाँ,JJ
457,प्रणाली,NN
457,अध्ययन,NN
457,तथा,CC
457,डिजाइन,NN
457,(,YB
457,),YB
457,भन्दछन्,VBF
457,।,YF
458,कुनै,DUM
458,पनि,RP
458,कार्य,NN
458,ठूलो,JJM
458,वा,CC
458,सानो,JJM
458,जुनसुकै,DUM
458,होस्,VBF
458,यदि,CS
458,कम्प्युटर,NN
458,बाट,POP
458,पूरा,JJ
458,गर्नुपर्छ,VBF
458,भने,CS
458,यही,DUM
458,तरीका,NN
458,ले,PLE
458,एउ,CD
458,टा,CL
458,प्रणाली,NN
458,तयार,JJ
458,गरे,VBF
458,पछि,POP
458,मात्र,RP
458,कार्य,NN
458,शुरू,NN
458,गर्नु,VBI
458,पर्दछ,VBF
458,।,YF
459,कम्प्युटर,NN
459,प्रयोग,NN
459,का,PKO
459,पूर्वाधार,NN
459,हरू,HRU
460,जुनसुकै,DUM
460,काम,NN
460,कम्प्युटर,NN
460,बाट,POP
460,गर्नु,VBI
460,परे,VBF
460,मा,POP
460,सबैभन्दा,RBM
460,पहिले,RBM
460,त्यो,DUM
460,कार्य,NN
460,गर्ने,VNE
460,लाई,PLAI
460,क्रमिक,JJ
460,रूप,NN
460,ले,PLE
460,स्पष्ट,JJ
460,अध्ययन,NN
460,(,YB
460,),YB
460,गरी,VBO
460,प्रत्येक,JJ
460,विधि,NN
460,हरू,HRU
460,एक,CD
460,एक,CD
460,गरी,VBO
460,बुझ्नु,VBI
460,पर्दछ,VBF
460,।,YF
461,मानिस,NN
461,का,PKO
461,हात,NN
461,",",YM
461,मन,NN
461,",",YM
461,मस्तिष्क,NN
461,ले,PLE
461,गरिने,VNE
461,कार्य,NN
461,हरू,HRU
461,लाई,PLAI
461,कम्प्युटर,NN
461,बाट,POP
461,गर्न,VBI
461,लगाउन,VBI
461,अब,RBO
461,कसरी,RBO
461,सम्भव,JJ
461,हुन,VBI
461,सक्तछ,VBF
461,त,RP
461,भनी,VBO
461,यस,DUM
461,कार्य,NN
461,को,PKO
461,सबै,JJ
461,पक्ष,NN
461,सोचेर,VBO
461,",",YM
461,खोजेर,VBO
461,",",YM
461,बुझेर,VBO
461,विश्लेषण,NN
461,गरेर,VBO
461,क्रमिक,JJ
461,रूप,NN
461,मा,POP
461,खण्ड,NN
461,खण्ड,NN
461,कार्य,NN
461,हरू,HRU
461,तर्जुमा,NN
461,गर्नु,VBI
461,पर्दछ,VBF
461,।,YF
462,जस्,DUM
462,मा,POP
462,मानिस,NN
462,ले,PLE
462,गर्नु,VBI
462,भन्दा,POP
462,कम्प्युटर,NN
462,बाट,POP
462,काम,NN
462,गराउँदा,VBO
462,पैसा,NN
462,",",YM
462,समय,NN
462,र,CC
462,जनशक्ति,NN
462,को,PKO
462,कति,DUM
462,बचत,NN
462,हुन्छ,VBF
462,भनी,CS
462,अध्ययन,NN
462,समेत,POP
462,गरेर,VBO
462,देखाए,VBF
462,को,PKO
462,हुन्छ,VBF
462,।,YF
463,यसरी,RBO
463,अध्ययन,NN
463,गरी,VBO
463,तैयार,JJ
463,गरे,VBF
463,को,PKO
463,रिपोर्ट,NN
463,को,PKO
463,आधार,NN
463,मा,POP
463,कम्प्युटर,NN
463,प्रयोगकर्ता,NN
463,तथा,CC
463,कम्प्युटर,NN
463,केन्द्र,NN
463,का,PKO
463,बीच,NN
463,काम,NN
463,शुरू,NN
463,गर्नु,VBI
463,अघि,POP
463,पूरा,JJ
463,छलफल,NN
463,गरी,VBO
463,दुवै,CD
463,तर्फ,POP
463,का,PKO
463,आ-आफ्ना,PPR
463,शर्त,NN
463,हरू,HRU
463,समेत,POP
463,राखी,VBO
463,एक,CD
463,सम्झौता,NN
463,पत्र,NN
463,तैयार,JJ
463,गरिन्छ,VBF
463,।,YF
464,यस,DUM
464,संझौता,NN
464,पत्र,NN
464,मा,POP
464,दुवै,CD
464,तर्फ,POP
464,का,PKO
464,प्रमुख,JJ
464,व्यक्ति,NN
464,हरू,HRU
464,र,CC
464,१,CD
464,।,YF
464,१,CD
464,जना,CL
464,साक्षि,NN
464,हरू,HRU
464,समेत,POP
464,को,PKO
464,सही,JJ
464,भए,VBF
464,को,PKO
464,अझ,RBM
464,भनौं,RP
464,कानुनी,JJ
464,दृष्टीकोण,NN
464,ले,PLE
464,पूरा,JJ
464,भए,VBF
464,को,PKO
464,संझौता,NN
464,पत्र,NN
464,हुनु,VBI
464,पर्दछ,VBF
464,।,YF
465,यस,DUM
465,पत्र,NN
465,साथ,POP
465,उक्त,DUM
465,रिपोर्ट,NN
465,समेत,POP
465,राखी,VBO
465,दुवै,CD
465,थरी,NN
465,ले,PLE
465,१,CD
465,।,YF
465,१,CD
465,कपी,NN
465,लिनेदिने,NN
465,गरिन्छ,VBF
465,।,YF
466,त्यस,DUM
466,पछि,POP
466,उक्त,DUM
466,दुवै,CD
466,थरी,NN
466,ले,PLE
466,आ-आफ्ना,PPR
466,जिम्,NN
466,मा,POP
466,अनुसार,POP
466,का,PKO
466,कार्य,NN
466,हरू,HRU
466,गरी,VBO
466,एक,CD
466,ले,PLE
466,अर्का,DM
466,लाई,PLAI
466,सहयोग,NN
466,पुर्याउँदै,VBO
466,कम्प्युटर,NN
466,बाट,POP
466,काम,NN
466,थालनी,NN
466,गरिन्छ,VBF
466,।,YF
467,कार्य,NN
467,को,PKO
467,शुरूवात,NN
467,गर्न,VBI
467,कम्प्युटर,NN
467,विशेषज्ञ,NN
467,ले,PLE
467,सो,DUM
467,काम,NN
467,मानिस,NN
467,ले,PLE
467,कसरी,RBO
467,गर्दछ,VBF
467,",",YM
467,किन,RBO
467,पर्दछ,VBF
467,र,CC
467,कहिले,RBO
467,गर्दछ,VBF
467,?,YF
468,भन्ने,VNE
468,कुरा,NN
468,को,PKO
468,पूरा,JJ
468,छानविन,NN
468,गरे,VBF
468,पछि,POP
468,कम्प्युटर,NN
468,बाट,POP
468,गराउन,VBI
468,एउ,CD
468,टा,CL
468,डिजाइन,NN
468,तैयार,JJ
468,गर्दछ,VBF
468,।,YF
469,जस्,DUM
469,मा,POP
469,:,YM
470,(,YB
470,क,ALPH
470,),YB
470,इनपुट,NN
470,फर्म,NN
470,डिजाइन,NN
471,(,YB
471,ख,ALPH
471,),YB
471,प्रशोधन,NN
471,विधि,NN
472,(,YB
472,ग,ALPH
472,),YB
472,आउटपुट,NN
472,डिजाइन,NN
473,(,YB
473,घ,ALPH
473,),YB
473,मूल्यांकन,NN
473,विधि,NN
474,(,YB
474,ङ,ALPH
474,),YB
474,कार्य,NN
474,सञ्चालन,NN
474,विधि,NN
475,(,YB
475,च,ALPH
475,),YB
475,कार्य,NN
475,प्रणाली,NN
475,प्रतिस्थापन,NN
476,(,YB
476,छ,VBF
476,),YB
476,कार्य,NN
476,प्रणाली,NN
476,परीक्षण,NN
477,(,YB
477,ज,ALPH
477,),YB
477,कार्य,NN
477,प्रणाली,NN
477,चक्र,NN
477,इत्यादि,RBM
478,माथि,POP
478,लेखिए,VBF
478,का,PKO
478,प्रत्येक,JJ
478,कुरा,NN
478,हरू,HRU
478,समाविष्ठ,NN
478,हुन्छन,VBI
478,।,YF
479,प्रत्येक,JJ
479,विषय,NN
479,लाई,PLAI
479,यसरी,RBO
479,वर्णन,NN
479,गरी,VBO
479,काम,NN
479,गर्ने,VNE
479,तरिका,NN
479,सहित,POP
479,तैयार,JJ
479,गरिए,VBF
479,को,PKO
479,रिपोर्ट,NN
479,(,YB
479,),YB
479,तैयार,JJ
479,गर्नुपर्छ,VBF
479,।,YF
480,यस,DUM
480,अनुसार,POP
480,प्रत्येक,JJ
480,काम,NN
480,कम्प्युटर,NN
480,बाट,POP
480,गर्न,VBI
480,गराउन,VBI
480,निम्न,JJ
480,क्रम,NN
480,अनुसार,POP
480,कार्य,NN
480,हरू,HRU
480,गर्दै,VBO
480,जानुपर्दछ,VBF
480,।,YF
481,उदाहरण,NN
481,को,PKO
481,लागि,POP
481,मानौ,VBF
481,हामी,PP
481,ले,PLE
481,कक्षा,NN
481,१०,CD
481,का,PKO
481,विद्यार्थि,NN
481,का,PKO
481,परिक्षा,NN
481,नतिजा,NN
481,निकाल्ने,VNE
481,काम,NN
481,गर्नुछ,VBF
481,।,YF
482,उक्त,DUM
482,कार्य,NN
482,कम्प्युटर,NN
482,बाट,POP
482,पूरागर्न,VBI
482,माथि,POP
482,बयान,NN
482,गरिए,VBF
482,का,PKO
482,प्रत्येक,JJ
482,विषय,NN
482,अनुसार,POP
482,कसरी,RBO
482,कार्य,NN
482,गर्दै,VBO
482,जाने,VNE
482,?,YF
483,यहाँ,RBO
483,उक्त,DUM
483,उदाहरण,NN
483,लाई,PLAI
483,लिइँदैछ,VBF
483,।,YF
484,यहि,DUM
484,क्रम,NN
484,अरू,DUM
484,काम,NN
484,गर्दा,VBO
484,पनि,RP
484,लागु,NN
484,गर्न,VBI
484,सकिन्छ,VBF
484,।,YF
485,(,YB
485,क,ALPH
485,),YB
485,इनपुट,NN
485,फर्म,NN
485,डिजाइन,NN
486,विद्यार्थी,NN
486,हरू,HRU
486,को,PKO
486,कक्षा,NN
486,",",YM
486,सेक्शन,NN
486,",",YM
486,रोल,NN
486,नम्बर,NN
486,",",YM
486,विषय,NN
486,तथा,CC
486,उनी,DUM
486,हरू,HRU
486,ले,PLE
486,प्राप्त,JJ
486,गरे,VBF
486,का,PKO
486,प्राप्तांक,NN
486,हरू,HRU
486,लाई,PLAI
486,टाइप,NN
486,हान्दै,VBO
486,सजिलै,RBM
486,संग,POP
486,कम्प्युटर,NN
486,भित्र,POP
486,भण्डार,NN
486,गर्न,VBI
486,सकियोस,VBF
486,भनी,VBO
486,एउ,CD
486,टा,CL
486,फर्म,NN
486,डिजाइन,NN
486,गर्नुपर्छ,VBF
486,।,YF
487,यो,DUM
487,डिजाइन,NN
487,इनपुट,NN
487,डिजाइन,NN
487,भन्दछन्,VBF
487,जस्तै,POP
488,(,YB
488,ख,ALPH
488,),YB
488,डाटा,NN
488,प्रशोधन,NN
488,विधि,NN
489,अब,RBO
489,माथि,POP
489,उल्लेख,NN
489,गरे,VBF
489,अनुसार,POP
489,को,PKO
489,इनपुट,NN
489,फर्म,NN
489,डिजाइन,NN
489,का,PKO
489,प्रत्येक,JJ
489,लाइन,NN
489,मा,POP
489,पहिले,RBM
489,रो.,FB
489,नं.,FB
489,र,CC
489,त्यस,DUM
489,पछि,POP
489,त्यस,DUM
489,व्यक्ति,NN
489,ले,PLE
489,पाए,VBF
489,को,PKO
489,प्राप्तांक,NN
489,हुन्छ,VBF
489,।,YF
490,यस्तो,DM
490,१,CD
490,लाइन,NN
490,मा,POP
490,४,CD
490,जना,CL
490,विद्यार्थि,NN
490,हरू,HRU
490,को,PKO
490,रोल,NN
490,नं.,FB
490,र,CC
490,प्राप्तांक,NN
490,लेखिए,VBF
490,का,PKO
490,हुन्छन्,VBF
490,।,YF
491,त्यसरी,RBO
491,२५,CD
491,लाइन,NN
491,भए,VBF
491,को,PKO
491,फर्म,NN
491,मा,POP
491,१००,CD
491,जना,CL
491,को,PKO
491,प्राप्तांक,NN
491,हरू,HRU
491,अटे,NN
491,को,PKO
491,हुन्छ,VBF
491,।,YF
492,त्यस्,DUM
492,मा,POP
492,स्कूल,NN
492,को,PKO
492,नाम,NN
492,लेखिए,VBF
492,को,PKO
492,छैन,VBF
492,र,CC
492,विषय,NN
492,मा,POP
492,१२३,CD
492,भनी,VBO
492,कोड,NN
492,नं.,FB
492,भरिए,VBF
492,को,PKO
492,छ,VBF
492,।,YF
493,जस्,DUM
493,को,PKO
493,मतलब,NN
493,कुन,DUM
493,विषय,NN
493,हो,VBF
493,भनी,CS
493,कम्प्युटर,NN
493,लाई,PLAI
493,गोप्य,JJ
493,रूप,NN
493,मा,POP
493,प्रोग्राम,NN
493,बाट,POP
493,निर्देशित,JJ
493,गरिए,VBF
493,को,PKO
493,हुन्छ,VBF
493,।,YF
494,यस्तै,DUM
494,गरी,VBO
494,कक्षा,NN
494,र,CC
494,सेक्सन,NN
494,लाई,PLAI
494,पनि,RP
494,आवश्यक,JJ
494,परे,VBF
494,कोड,NN
494,नम्बर,NN
494,दिन,NN
494,सकिनेछ,VBF
494,।,YF
495,मानौं,VBF
495,कक्षा,NN
495,१०,CD
495,को,PKO
495,सेक्सन,NN
495,को,PKO
495,यो,DUM
495,इनपुट,NN
495,फर्म,NN
495,बाट,POP
495,सम्पूर्ण,JJ
495,रो.,FB
495,नं.,FB
495,र,CC
495,प्राप्तांक,NN
495,हरू,HRU
495,टाइप,NN
495,हानी,VBO
495,कम्प्युटर,NN
495,को,PKO
495,हार्ड,NN
495,डिस्क,NN
495,भित्र,POP
495,भण्डार,NN
495,गर्दै,VBO
495,धेरै,CD
495,पटक,NN
495,र,CC
495,गर्दै,VBO
495,गरी,VBO
495,तयार,JJ
495,गरिन्छ,VBF
495,।,YF
496,यसरी,RBO
496,अन्त्य,NN
496,मा,POP
496,शुद्ध,JJ
496,तैयार,JJ
496,गर्ने,VNE
496,विधि,NN
496,लाई,PLAI
496,भन्दछन्,VBF
496,-,YM
496,जुन,DUM
496,पूरा,JJ
496,भै,VBO
496,सकेछ,VBF
496,भनि,CS
496,मानौं,RP
496,।,YF
497,यसरी,RBO
497,दश,CD
497,कक्षा,NN
497,का,PKO
497,र,CC
497,सेक्सन,NN
497,को,PKO
497,सातै,VBO
497,विषय,NN
497,हरू,HRU
497,कम्प्युटर,NN
497,भित्र,POP
497,राखि,VBO
497,सके,VBF
497,पछि,POP
497,ले,PLE
497,उत्तीर्ण,NN
497,भए,VBF
497,का,PKO
497,सेक्सन,NN
497,र,CC
497,का,PKO
497,विद्यार्थी,NN
497,हरू,HRU
497,का,PKO
497,अनुसार,POP
497,क्रमिक,JJ
497,रूप,NN
497,मा,POP
497,नतिजा,NN
497,छाप्न,VBI
497,सक्तछ,VBF
497,।,YF
498,हार्ड,NN
498,डिस्क,NN
498,मा,POP
498,रहे,VBF
498,का,PKO
498,सम्पूर्ण,JJ
498,लाई,PLAI
498,माथि,RBM
498,बयान,NN
498,गरे,VBF
498,को,PKO
498,क्रमानुसार,NN
498,के,DUM
498,लाई,PLAI
498,नतिजा,NN
498,निकाल्ने,VNE
498,र,CC
498,छाप्ने,VNE
498,विधि,NN
498,लाई,PLAI
498,प्रशोधन,NN
498,विधि,NN
498,भन्दछन्,VBF
498,।,YF
499,(,YB
499,ग,ALPH
499,),YB
499,आउटपुट,NN
499,डिजाइन,NN
499,विधि,NN
500,नतिजा,NN
500,कम्प्युटर,NN
500,बाट,POP
500,कसरी,RBO
500,छाप्दा,NN
500,मानिस,NN
500,ले,PLE
500,बुझ्न,VBI
500,सजिलो,JJM
500,हुन्छ,VBF
500,।,YF
501,तथा,CC
501,देख्न,VBI
501,मा,POP
501,राम्रो,JJM
501,हुन्छ,VBF
501,भनि,VBO
501,राम्रा,JJM
501,डिजाइन,NN
501,तैयार,JJ
501,गर्नु,VBI
501,लाई,PLAI
501,आउटपुट,NN
501,डिजाइन,NN
501,भन्दछन्,VBF
501,।,YF
502,मानौं,VBF
502,कि,RP
502,उक्त,DUM
502,नतिजा,NN
502,विद्यार्थी,NN
502,ले,PLE
502,प्राप्त,JJ
502,गरे,VBF
502,को,PKO
502,उच्च,JJ
502,प्राप्तांक,NN
502,संख्या,NN
502,पहिलो,OD
502,छाप्ने,VNE
502,क्रम,NN
502,ले,PLE
502,निम्न,JJ
502,बमोजिम,POP
502,छाप्ने,VNE
502,भनी,VBO
502,डिजाइन,NN
502,गरे,VBF
502,को,PKO
502,रहेछ,VBF
502,।,YF
503,उक्त,DUM
503,अनुसार,POP
503,मानिस,NN
503,ले,PLE
503,पहिलेनै,VBI
503,कल्पना,NN
503,गरी,VBO
503,नतिजा,NN
503,यसरी,RBO
503,छाप्नु,VBI
503,भनी,VBO
503,भविष्य,NN
503,मा,POP
503,छापिने,VNE
503,निम्न,JJ
503,डिजाइन,NN
503,लाई,PLAI
503,आउटपुट,NN
503,डिजाइन,NN
503,को,PKO
503,एक,CD
503,सानो,JJM
503,नमूना,NN
503,लाई,PLAI
503,मान्न,VBI
503,सकिन्छ,VBF
503,।,YF
504,(,YB
504,घ,ALPH
504,),YB
504,मूल्यांकन,NN
504,विधि,NN
505,कम्प्युटर,NN
505,ले,PLE
505,१०,CD
505,कक्षा,NN
505,को,PKO
505,र,CC
505,सेक्सन,NN
505,का,PKO
505,विद्यार्थीहरूल,NN
505,को,PKO
505,उक्त,DUM
505,नतिजा,NN
505,प्रकाशन,NN
505,गरे,VBF
505,को,PKO
505,ठीक,JJ
505,छ,VBF
505,छैन,VBF
505,पहिलो,OD
505,पटक,NN
505,त्यस्तै,DUM
505,नतिजा,NN
505,मानिस,NN
505,को,PKO
505,हात,NN
505,बाट,POP
505,पनि,RP
505,छुट्टै,JJ
505,निकाल्न,VBI
505,लगाउनु,VBI
505,पर्दछ,VBF
505,।,YF
506,सोही,DUM
506,नतिजा,NN
506,कम्प्युटर,NN
506,ले,PLE
506,निकाले,VBF
506,का,PKO
506,नतिजा,NN
506,हरू,HRU
506,संग,POP
506,दाँजि,NN
506,हेर्दा,VBO
506,एकैनास,JJ
506,को,PKO
506,पाइए,VBF
506,मा,POP
506,उक्त,DUM
506,प्रोग्राम,NN
506,र,CC
506,डाटा,NN
506,ठीक,JJ
506,भए,VBF
506,कै,PKO
506,छ,VBF
506,भनी,VBO
506,बुझ्न,VBI
506,सकिन्छ,VBF
506,।,YF
507,यदि,CS
507,ती,DUM
507,दुवै,CD
507,नतिजा,NN
507,हरू,HRU
507,दुरूस्त,JJ
507,नपाइए,VBF
507,मा,POP
507,प्रोग्राम,NN
507,वा,CC
507,डाटा,NN
507,कुन,DUM
507,मा,POP
507,गल्ती,NN
507,भए,VBF
507,को,PKO
507,रहेछ,VBF
507,भनि,CS
507,गल्ती,NN
507,पत्ता,NN
507,नलागे,VBF
507,सम्म,POP
507,मूल्यांकन,NN
507,गर्दै,VBO
507,रहनुपर्छ,VBF
507,।,YF
508,प्रोग्राम,NN
508,मा,POP
508,गल्ती,NN
508,पाइए,VBF
508,मा,POP
508,सच्याउन,VBI
508,लगाई,VBO
508,सधै,RBM
508,को,PKO
508,लागि,POP
508,भरपर्दो,JJM
508,प्रोग्राम,NN
508,तैयार,JJ
508,गर्न,VBI
508,लगाउनु,VBI
508,पर्दछ,VBF
508,।,YF
509,प्रोग्राम,NN
509,पक्का,NN
509,भए,VBF
509,पछि,POP
509,डाटा,NN
509,लाई,PLAI
509,समय,NN
509,समय,NN
509,मा,POP
509,गरी,VBO
509,माथि,RBM
509,को,PKO
509,प्रशोधन,NN
509,विधि,NN
509,मा,POP
509,बयान,NN
509,गरे,VBF
509,अनुसार,POP
509,शुद्ध,JJ
509,बनाइ,VBO
509,डाटा,NN
509,प्रशोधन,NN
509,गर्न,VBI
509,लगाउनु,VBI
509,पर्छ,VBF
509,।,YF
510,यसरी,RBO
510,प्रोग्राम,NN
510,वा,CC
510,डाटा,NN
510,शुद्ध,JJ
510,छछैन,VBF
510,भनी,VBO
510,गर्दै,VBO
510,रहने,VNE
510,विधि,NN
510,लाई,PLAI
510,मूल्यांकन,NN
510,विधि,NN
510,भन्दछन्,VBF
510,।,YF
511,१.,CD
511,०,CD
511,पृष्ठभूमि,NN
511,(,YB
511,),YB
511,:,YM
511,विश्व,NN
511,का,PKO
511,आदिवासी,NN
511,हरू,HRU
511,को,PKO
511,भावना,NN
511,र,CC
511,माग,NN
511,बमोजिम,POP
511,अष्ट्रिया,NN
511,को,PKO
511,राजधानी,NN
511,भीयना,NN
511,मा,POP
511,सन्,NN
511,१९९३,CD
511,जून,NN
511,२५,CD
511,मा,POP
511,सम्पन्न,JJ
511,विश्व,NN
511,मानव,NN
511,अधिकार,NN
511,सम्मेलन,NN
511,को,PKO
511,घोषणा,NN
511,पत्र,NN
511,ले,PLE
511,आदिवासी-जनजाति,NN
511,को,PKO
511,हक,NN
511,का,PKO
511,सम्बन्ध,NN
511,मा,POP
511,निर्माण,NN
511,गरे,VBF
511,को,PKO
511,सामान्य,JJ
511,सिद्धान्त,NN
511,र,CC
511,अन्तर्राष्ट्रिय,JJ
511,दशक,NN
511,कार्यक्रमअनुरूप,NN
511,सन्,NN
