sentence,word,pos
198,लाई,PLAI
198, हेर्न,VBI
198, दर्शकदीर्घा,NN
198, खचाखच,RBO
198, भर्नेछन्,VBF
198, भन्ने,VBNE
198, आशा,NN
198, गरेका,VBKO
198, छन्,VBX
198, ।,YF
199,लिग,NN
199, कुनै,DUM
199, समय,NN
199, आफैँ,PPR
199, माइनर-लिगर,NNP
199, रहेका,VBKO
199, कोलोराडो,NNP
199, अचल,JJ
199, सम्पत्ति,NN
199, विकासकर्ता,NN
199, जेम्स,NNP
199, मोर्ले,NNP
199,को,PKO
199, योजना,NN
199, हो,VBX
199," ,",YM
199, जो,CS
199, भन्नु,VBI
199,हुन्छ,VBF
199, उक्त,JJ
199, विचार,NN
199, उहाँ,PP
199,लाई,PLAI
199, अस्ट्रेलिया,NNP
199,को,PKO
199, समुन्द्री,JJ
199, किनारा,NN
199,मा,POP
199,पल्टिँदा,VBO
199, गत,JJ
199, जनवरी,NNP
199,मा,POP
199,आएको,VBKO
199, हो,VBX
199, ।,YF
200,जब,CS
200, उहाँ,PP
200,ले,PLE
200, लिग,NN
200,का,PKO
200, सेवानिवृत्त,JJ
200, १२५०,CD
200, मेजर लिगर,NN
200,हरू,HRU
200,लाई,PLAI
200, अर्को,DUM
200, सत्र,NN
200,को,PKO
200, असवर,NN
200,को,PKO
200, प्रस्ताव,NN
200, राखेर,VBO
200, पत्र,NN
200, पठाउनुभयो,VBX
200,",",YM
200, ७३०,CD
200, ले,PLE
200, जबाफ,NN
200, फर्काए,VBF
200, ।,YF
201,अन्त्य,JJ
201,मा,POP
201,",",YM
201, उपलब्ध,JJ
201, स्थान,NN
201,हरू,HRU
201,मा,POP
201, प्रतिस्पर्धा,NN
201, गर्न,VBI
201, करिब,RBO
201, २५०,CD
201, जना,CL
201,ले,PLE
201, फ्लोरिडा,NNP
201,को,PKO
201, भ्रमण,NN
201, गरे,VBF
201, ।,YF
202,क्याचर,NNP
202,हरू,HRU
202, बाहेक,POP
202, जो,CS
202, ३२,CD
202, वर्ष,NN
202,मा,POP
202, योग्य,JJ
202, हुन्छन्,VBF
202," ,",YM
202, खेलाडी,NN
202,हरू,HRU
202, ३५,CD
202, वर्ष,NN
202, वा,CC
202, त्यो,DUM
202,भन्दा,VBO
202, पाको,JJ
202, हुनु,VBI
202, पर्दछ,VBF
202," ,",YM
202, किनभने,CS
202, मैदान,NN
202,को,PKO
202, पछाडि,RBO
202, रहेर,VBO
202, खेल्नु,VBI
202, ज्यादै,RBO
202, रूखो,JJ
202, हुन्छ,VBF
202, ।,YF
203,केही,DUM
203, खेलाडी,NN
203,हरू,HRU
203,का,PKO
203, लागि,POP
203, महिना,NN
203,को,PKO
203," १५,०००",CD
203, डलर,NNP
203,सम्म,POP
203,को,PKO
203, पैसा,NN
203, आकर्षण,NN
203, हो,VBX
203, ।,YF
204,मेजर,JJ
204, लिग,NN
204,बाट,POP
204,  भर्खरै,RBO
204, छुटकारा,NN
204, पाएका,VBKO
204, अन्य,DUM
204, व्यक्ति,NN
204,हरू,HRU
204, वरिष्ठ,JJ
204,हरू,HRU
204,को,PKO
204, लिग,NN
204,ले,PLE
204, उत्कर्ष,NN
204,मा,POP
204, पुनः,RBO
204, पुग्‍‌न,VBI
204,को,PKO
204, लागि,POP
204, तिनी,PP
204,हरू,HRU
204,लाई,PLAI
204, पुल,NN
204,को,PKO
204, काम,NN
204, गर्नेछ,VBF
204, भन्ने,VBO
204, आशा,NN
204, राख्छन्,VBF
204, ।,YF
205,तर,CC
205, जब,CS
205, उनी,PP
205,हरू,HRU
205, आगा,NN
205,का,POP
205, डल्ला,NN
205,हरू,HRU
205, हुत्याउँछन्,VBF
205, जुन,CS
205, बलि,VBO
205,रहेको,VBKO
205,भन्दा,VBO
205, पनि,RP
205, पुत्ताइ,VBO
205,रहेका,VBKO
205, हुन्छन्,VBF
205, चर्को,JJM
205, घाम,NN
205,का,PKO
205, पुराना,JJM
205, द्वन्द,NN
205,हरू,HRU
205, सम्झिन्छन्,VBF
205," ,",YM
205, यो,DUM
205, प्रष्‍‌ट,JJ
205, छ,VBX
205, कि,CS
205, धेरैजसो,JJ
205, त्यहाँ,RBO
205, आफ्ना,PPR
205, प्रशंसक,NN
205,हरू,HRU
205,लाई,PLAI
205, फेरि,RBO
205, खुसी,NN
205, तुल्याउन,VBI
205, वा,CC
205, वितेको,VBKO
205, समय,NN
205,को,PKO
205, सामिप्‍‌यता,NN
205, पुनः,RBO
205, जित्‍‌न,VBI
205, वा,CC
205, स्वयं,PPR
205, आफै,PPR
205, र,CC
205, आफ्ना,PPR
205, प्रशंसक,NN
205,हरू,HRU
205,लाई,PLAI
205, उनी,PP
205,हरू,HRU
205,सँग,POP
205,  अझै,RBO
205, त्यो,DUM
205, वा,CC
205, त्यसै,DUM
205, हद,NN
205,सम्म,POP
205,को,PKO
205, क्षमता,NN
205, भएको,VBKO
205, पुष्टी,NN
205, गर्न,VBI
205, त्यहाँ,RBO
205, उपस्थित,JJ
205, भएका,VBKO
205, हुन्,VBX
205, ।,YF
206,``,YQ
206, मेरो,PP$
206, तीव्रप्रहार,NN
206, राम्रो,JJM
206, छ,VBX
206, ।,YF
207,साँच्चै,RBO
207, नै,RP
207, राम्रो,JJM
207," ,",YM
207, ‘‘,YQ
207, ट्रपिक्स,NNP
207, क्याम्प,NN
207,को,PKO
207, मध्याह्न,NN
207,को,PKO
207, टन्टलापुर,JJ
207, घाम,NN
207,मा,POP
207, काम,NN
207, गर्दै,VBO
207, ३९,CD
207, वर्षे,JJ
207, पिटी,NNP
207, ब्रोबर्ग,NNP
207, भन्‍‌नुहुन्छ,VBF
207, ।,YF
208,श्री,NN
208, ब्रोबर्ग,NNP
208," ,",YM
208, जस,CS
208,ले,PLE
208, हाल,RBO
208, निष्क्रिय,JJ
208, वासिङ्गटन,NNP
208, सिनेटर्स,NN
208,बाट,POP
208,  सुरुआत,NN
208, गर्नु,VBI
208,भएको,VBKO
208, थियो,VBX
208," ,",YM
208, भन्‍‌नुहुन्छ,VBF
208, कि,CS
208, जब,CS
208, उहाँ,PP
208,ले,PLE
208, १९७८,CD
208, मा,POP
208, बेसबल,NN
208, छोड्नुभयो,VBX
208,",",YM
208, उहाँ,PP
208,ले,PLE
208, ``,YQ
208, कहिल्यै,RBO
208, फर्केर,VBO
208, हेर्नुभएन,VBF
208, ।,YF
209,लामो,JJM
209, समय,NN
209,सम्म,POP
209, उहाँ,PP
209,ले,PLE
209, बेसबल,NN
209,लाई,PLAI
209, पूर्ण,JJ
209, रूप,NN
209,मा,POP
209, बेवास्ता,JJ
209, गर्नुभयो,VBX
209,",",YM
209, यहाँ,RBO
209,सम्म,POP
209, कि,CS
209, खेल,NN
209, पृष्‍‌ठ,NN
209,हरू,HRU
209, समेत,POP
209, ।,YF
210,अहिले,RBO
210, कानुन,NN
210, व्यवसायी,NN
210, श्री,NN
210, ब्रोबर्ग,NNP
210, निशुल्क,JJ
210, खेल्ने,VBNE
210, दाबी,NN
210, गर्नुहुन्छ,VBF
210, ।,YF
211,``,YQ
211, तपाईँ,PP
211, यस,DUM
211,लाई,PLAI
211, त्यति,JJ
211, सजिलै,JJ
211, त्याग्‍न,VBI
211, सक्‍नुहुन्‍‌न,VBF
211," ,",YM
211, ‘‘,YQ
211, उहाँ,PP
211, भन्‍‌नुहुन्छ,VBF
211, ।,YF
212,``,YQ
212, मै,PP
212,ले,PLE
212, प्रयास,NN
212, गरेँ,VBF
212, ।,YF
212, ‘‘,YQ
213,चौध,CD
213, वर्ष,NN
213, अगाडि,RBO
213,को,PKO
213, एक,CD
213, दिन,VBI
213, दिउँसो,NN
213,को,PKO
213, पिरोलि,VBO
213,रहने,VBNE
213, स्मृति,NN
213,ले,PLE
213, दायाँ,JJ
213, हात,NN
213,ले,PLE
213, खेल्ने,VBNE
213, ३६,CD
213, वर्ष,NN
213,का,PKO
213, पातला,JJM
213, जिम,NNP
213, गिडेन,NNP
213,लाई,PLAI
213, श्री,NN
213, विभर,NNP
213,को,PKO
213, टिम,NN
213,को,PKO
213, लागि,POP
213, सहभागी,NN
213, हुन,VBI
213, टेक्सास,NNP
213,मा,POP
213,बिमा,NN
213, बेच्ने,VBNE
213, काम,NN
213,बाट,POP
213,  चार,CD
213, महिना,NN
213,को,PKO
213, छुट्टी,NN
213, लिन,VBI
213, विवश,JJ
213, तुल्यायो,VBF
213, ।,YF
214,``,YQ
214, यस,DUM
214,ले,PLE
214, मेजर,JJ
214, लिग,NN
214,हरू,HRU
214,मा,POP
214, बल,NN
214, फ्याँक्ने,VBNE
214, कुरा,NN
214,लाई,PLAI
214, प्रतिस्थापन,NN
214, गर्दैन,VBF
214," ,",YM
214, बरू,RBO
214, यस,DUM
214,ले,PLE
214, म,PP
214,लाई,PLAI
214, प्रमाणित,JJ
214, गर्दछ,VBF
214, कि,CS
214, यदि,CS
214, म,PP
214, स्वस्थ्य,JJ
214, रहेको,VBKO
214, भए,VBO
214, म,PP
214, खेल्न,VBI
214, सक्षम,JJ
214, हुने,VBNE
214, रहेछु,VBF
214," ,",YM
214, ‘‘,YQ
214, वहाँ,PP
214, भन्‍‌नुहुन्छ,VBF
214, ।,YF
215,उहिले,RBO
215, १९७५,CD
215, को,PKO
215, सत्र,NN
215,को,PKO
215, अन्त,NN
215,तिर,POP
215, त्यस,DUM
215, समय,NN
215,का,PKO
215, २१,CD
215, वर्षे,NN
215, श्री,NN
215, गिडेन,NNP
215,ले,PLE
215, आफू,PPR
215, खेलेको,VBKO
215, एउटै,CL
215, मेजर,JJ
215, लिग,NN
215,मा,POP
215, शिकागो,NNP
215, व्हाइट,NNP
215, सोक्स,NNP
215,को,PKO
215, विरुद्ध,JJ
215, टेक्सास,NNP
215, रेन्जर,NN
215,का,PKO
215, लागि,POP
215, पाँच,CD
215, र,CC
215, दुई-तिहाई,NN
215, इनिङ,NN
215, प्राप्त,JJ
215, गर्नुभयो,VBX
215,।,YF
216,वहाँ,PP
216,ले,PLE
216, सात,CD
216, सात,CD
216, हिट,NN
216,हरू,HRU
216, त्याग्नुभयो,VBX
216,",",YM
216, पाँच,CD
216, पुरा,JJ
216, गर्नुभयो,VBX
216, र,CC
216, कुनै,DUM
216, निर्णय,NN
216, पाउनु,VBI
216, भएन,VBX
216, ।,YF
217,पाखुरा,NN
217,को,PKO
217, समस्या,NN
217,ले,PLE
217, उहाँ,PP
217,लाई,PLAI
217, अर्को,DUM
217, वर्ष,NN
217, माइनर,JJ
217, लिग,NN
217,मा,POP
217, फर्कन,VBI
217, बाध्य,JJ
217, पार्‍यो,VBF
217, ।,YF
218,``,YQ
218, नियम,NN
218,हरू,HRU
218,को,PKO
218, बिरूद्ध,JJ
218,मा,POP
218, जानु,VBI
218,मा,POP
218, एउटा,CL
218, सन्‍‌तुष्टि,NN
218, छ,VBX
218," ,",YM
218, ‘‘,YQ
218, एक,CD
218, पटक,RBO
218,का,PKO
218, सिनसिनाटि,NNP
218,को,PKO
218, बिग,JJ
218, रेड,JJ
218, मेशिन,NN
218,का,PKO
218, रक्षक,JJ
218, विल,NNP
218, म्याकएनानी,NNP
218, व्यक्त,JJ
218, गर्नुहुन्छ,VBF
218, ।,YF
219,वहाँ,PP
219,को,PKO
219, अभिप्राय,NN
219, हो,VBX
219, त्यो,DUM
219, नियम,NN
219, जस,CS
219,लाई,PLAI
219, कुनै,DUM
219, खेलाडि,NN
219,ले,PLE
219, निश्चित,JJ
219, उमेर,NN
219,पछि,POP
219, काट्न,VBI
219, सक्दैन,VBF
219, ।,YF
220,आजकाल,RBO
220, वहाँ,PP
220, ट्रपिक,NN
220,हरू,HRU
220,सँग,POP
220,को,PKO
220, तालिम,NN
220,को,PKO
220, अगाडि,RBO
220, र,CC
220, पछाडि,RBO
220, घर,NN
220, रङ्गाउने,VBNE
220, काम,NN
220,को,PKO
220, लागि,POP
220, आफ्नो,PPR
220, शेभी,NNP
220, पिकअप,NN
220,मा,POP
220, हतार,NN
220, गरेर,VBO
220, दौडनुहुन्छ,VBF
220, ।,YF
221,अभ्यास,NN
221,पछि,POP
221, वियर,NN
221, चुस्की,NN
221, लिँदा,VBO
221, वहाँ,PP
221, १९७५,CD
221, को,PKO
221, विश्व,NN
221, श्रृङ्खला,NN
221, अन्त्य,JJ
221, गर्न,VBI
221, रेड,NNP
221, सक्स,NNP
221,का,PKO
221, कार्ल,NNP
221, यास्त्र्जेम्स्की,NNP
221,लाई,PLAI
221, बाहिर,POP
221, पठाउन,VBI
221, सकेको,VBKO
221, र,CC
221, १९७६,CD
221, मा,POP
221, याङ्किज,NNP
221, रोय,NNP
221, व्हाइट,NNP
221,को,PKO
221, विरूद्ध,JJ
221, पटक,RBO
221, पटक,RBO
221, बहादुरी,NN
221, प्रदर्शन,NN
221, गर्न,VBI
221, सकेको,VBKO
221, कुरा,NN
221, झल्झली,RBM
221, सम्झनुहुन्छ,VBF
221, ।,YF
222,खेलकुद,NN
222,का,PKO
222, केही,DUM
222, प्रभावशाली,JJ
222, दार्शनिक,NN
222,हरू,HRU
222, प्रौढ,NN
222,हरू,HRU
222,ले,PLE
222, युवा,NN
222,हरू,HRU
222,को,PKO
222, खेल,NN
222, खेल्ने,VBNE
222, कुरा,NN
222, मन,NN
222, पराउँदैनन्,VBF
222, ।,YF
223,``,YQ
223, म,PP
223, व्यक्तिगत,JJ
223, रूप,NN
223,मा,POP
223, खेलाडी,NN
223,हरू,HRU
223," ,",YM
223, जस,CS
223,लाई,PLAI
223, मै,PP
223,ले,PLE
223, तिनी,PP
223,हरू,HRU
223,को,PKO
223, खेल,NN
223, जीवन,NN
223,देखि,POP
223, प्रष्‍ट,JJ
223,सँग,POP
223,  सम्झन्छु,VBF
223," ,",YM
223, भागदौड,NN
223, गरेको,VBKO
223, र,CC
223, आफ्ना,PPR
223, कमजोरी,NN
223,हरू,HRU
223,प्रति,POP
223, उत्साही,JJ
223, भएको,VBKO
223, देख्न,VBI
223, मन,NN
223, पराउँदिन,VBF
223," ,",YM
223, ‘‘,YQ
223, न्यूयोर्कर,NNP
223, पत्रिका,NN
223,को,PKO
223, स्थायी,JJ
223, बेसबल,NN
223, समिक्षक,NN
223, रोजर,NNP
223, एन्गेल,NNP
223, भन्‍नुहुन्छ,VBF
223, ।,YF
224,``,YQ
224, म,PP
224,लाई,PLAI
224, लाग्छ,VBF
224, मानिस,NN
224,हरू,HRU
224,लाई,PLAI
224, खेलाडी,NN
224,हरू,HRU
224, जस्ता,JJM
224, थिए,VBX
224, त्यसै,DUM
224, रूप,NN
224,मा,POP
224, सम्झन,VBI
224, दिनुपर्दछ,VBF
224, ।,YF
224, ‘‘,YQ
225,अझ,RBO
225, खराब,JJ
225," ,",YM
225, बेसबल,NN
225, अधिकारी,NN
225, लरेन्स,NNP
225, रिटर,NNP
225, भन्‍नु,VBI
225,हुन्छ,VBF
225," ,",YM
225, ``,YQ
225, कसै,QW
225,लाई,PLAI
225, हृदयाघात,NN
225, हुनेछ,VBF
225, र,CC
225, पूरै,JJ
225, कथा,NN
225,को,PKO
225, अन्त्य,JJ
225, त्यही,RBO
225, हुनेछ,VBF
225, ।,YF
226,तर,CC
226, बेसबल,NN
226, खेलाडी,NN
226,हरू,HRU
226, असहमति,NN
226, जनाउँछन्,VBF
226, ।,YF
227,धेरैजसो,JJ
227, ठिकठाक,NN
227, छन्,VBX
227, ।,YF
228,केही,DUM
228,ले,PLE
228, महिनौं,NN
228,देखि,PKO
228, तालिम,NN
228, लिइरहेका,VBKO
228, छन्,VBX
228, ;,YM
228, अन्य,DUM
228, केही,DUM
228,ले,PLE
228, भर्खरै,RBO
228, सक्रिय,JJ
228, हैसियत,NN
228, छोडे,VBF
228, ।,YF
229,खेलाडी,NN
229,हरू,HRU
229,को,PKO
229, औसत,NN
229, उमेर,NN
229,को,PKO
229, कसै,QW
229,ले,PLE
229, पनि,RP
229, लेखाजोखा,NN
229, गरेका,VBKO
229, छैनन्,VBX
229," ,",YM
229, तर,CC
229, धेरैजसो,JJ
229, ३०,CD
229, को,PKO
229, दशक,NN
229,को,PKO
229, अन्त,NN
229,तिर,POP
229,का,PKO
229, देखिन्छन्,VBF
229, ।,YF
230,र,CC
230, त्यस,DUM
230,मा,POP
230, गर्व,JJ
230, छ,VBX
230, ।,YF
231,``,YQ
231, म,PP
231, मूर्ख,JJ
231, देखिन,VBI
231, गैरहेको,VBKO
231, छैन,VBX
231," ,",YM
231, ‘‘,YQ
231, पूर्व,JJ
231, पिटर्सबर्ग,NNP
231, पाइरेट,NNP
231, द्वितीय,NNP
231, बेसम्यान,NNP
231, रेन्‍‌नी,NNP
231, स्टेनेट,NNP
231, केही,DUM
231, अभ्यासी,JJ
231, प्रहार,NN
231,का,PKO
231, लागि,POP
231, तयारी,NN
231, गर्दा,VBO
231, पसिना,NN
231,का,PKO
231, थोपा,NN
231,हरू,HRU
231,ले,PLE
231, ढाकेको,VBKO
231, निधार,NN
231, लिएर,VBO
231, सङ्कल्प,NN
231, गर्नुहुन्छ,VBF
231, ।,YF
232,``,YQ
232, यो,DUM
232, कठिन,JJ
232, लिग,NN
232, हुन,VBI
232, गैरहेको,VBKO
232, छ,VBX
232," ,",YM
232, ‘‘,YQ
232, ४७,CD
232, वर्षीय,JJ
232, श्री,NN
232, क्याम्पानेरीज,NNP
232, विश्वास,NN
232, दिलाउनुहुन्छ,VBF
232, ।,YF
233,``,YQ
233, त्यहाँ,RBO
233, प्रशस्तै,JJ
233, ईर्ष्या,NN
233, हुनेछ,VBF
233, ।,YF
234,जीवन,NN
234,भर,POP
234, कडा,JJ
234, मेहनत,NN
234,ले,PLE
234, खेलेका,VBKO
234, मानिस,NN
234,हरू,HRU
234, आफ्नो,PPR
234, बानी,NN
234, परिवर्तन,NN
234, गर्दैनन्,VBF
234," ,",YM
234, वहाँ,PP
234, भन्‍नुहुन्छ,VBF
234, ।,YF
235,तैपनि,CS
235, खेल,NN
235, केही,DUM
235, सुस्त,JJ
235, हुन्छ,VBF
235, कि,CS
235, भनेर,VBO
235, उत्सुक,JJ
235, नभइरहन,VBI
235, कोही,DUM
235, पनि,RP
235, सक्दैन,VBF
235, ।,YF
236,मौसमप्रभावित,JJ
236, पोम्पानो,NNP
236, बिच,NNP
236, नगर,JJ
236, रङ्गशाला,NN
236,मा,POP
236, ४५,CD
236, वर्षीय,JJ
236, पूर्व,JJ
236, ओरिओल,NNP
236, श्री,NN
236, ब्लेयर,NNP
236,लाई,PLAI
236, आफ्नो,PPR
236, ताकत,NN
236, पहिले,RBO
236,को,PKO
236, जस्तो,JJM
236, छैन,VBX
236, भन्ने,VBNE
236, थाहा,NN
236, छ,VBX
236, ।,YF
237,त्यसै,DUM
237,अनुसार,POP
237, वहाँ,PP
237, आफू,PPR
237,लाई,PLAI
237, अनुकुल,JJ
237, बनाउनुहुन्छ,VBF
237, ।,YF
238,वहाँ,PP
238, अब,RBO
238, मैदान,NN
238,मा,POP
238, भिड,NN
238, गर्नुहुन्न,VBX
238, ।,YF
239,वहाँ,PP
239,ले,PLE
239, घरेलु,JJ
239, रन,NN
239,को,PKO
239, बारे,POP
239,मा,POP
239, केही,DUM
239, सोचिरहनु,VBI
239, भएको,VBKO
239, छैन,VBX
239," ,",YM
239, केवल,RBO
239, बेस,NN
239, प्रहार,NN
239,हरू,HRU
239, मात्र,RP
239, ।,YF
240,मैदान,NN
240,को,PKO
240, बीच,POP
240,को,PKO
240, पर्खाल,NN
240,मा,POP
240, ठोक्किएर,VBO
240, फर्किएको,VBKO
240, राम्ररी,RBM
240, हानिएको,VBKO
240, लाइन,NN
240, ड्राइभ,NN
240,को,PKO
240, भद्दा,JJ
240, आवाज,NN
240,को,PKO
240, स्वाद,NN
240, लिँदै,VBO
240, उहाँ,PP
240, अझै,RBO
240, भन्नुहुन्छ,VBF
240," ,",YM
240, ``,YQ
240, कति,QW
240, मिठो,JJM
240, छ,VBX
240, यो,DUM
240, ।,YF
241,र,CC
241, पिचर,NN
241,हरू,HRU
241,द्वारा,POP
241, धेरै,JJ
241, पूरा,JJ
241, खेल,NN
241,को,PKO
241, अपेक्षा,NN
241, नगर्नुहोस्,VBF
241, --,YM
241, सायद,RBO
241, २८८,CD
241, मध्ये,POP
241, तीन,CD
241," ,",YM
241, ओकल्यान्ड,NNP
241,का,PKO
241, पूर्व,JJ
241, वैकल्पिक,JJ
241, पिचर,NN
241, श्री,NN
241, फिङ्‍गर्ज,NNP
241, हाँस्‍नुहुन्छ,VBF
241, ।,YF
241, पिचर,NN
241,हरू,HRU
241,बाट,POP
241,  ``,YQ
241, चलाख,JJ
241, ‘‘,YQ
241, क्रियाकलाप,NN
241,को,PKO
241, अपेक्षा,NN
241, गर्नुहोस्,VBF
241," ,",YM
241, प्रबन्धक,NN
241, श्री,NN
241, विभर,NNP
241, भन्‍नुहुन्छ,VBF
241, ।,YF
242,ब्रसब्याक,NNP
242,को,PKO
242, अपेक्षा,NN
242, गर्नुहोस्,VBF
242, बिनबल,NNP
242,को,PKO
242, होइन,VBX
242," ,",YM
242, श्री,NN
242, म्याकइनेनी,NNP
242, भन्‍नुहुन्छ,VBF
242, ।,YF
243,चोरिएका,VBKO
243, बेस,NN
243,को,PKO
243, पनि,RP
243, अपेक्षा,NN
243, गर्नुहोस्,VBF
243," ,",YM
243, पातला,JJM
243, र,CC
243, स्वस्थ,JJ
243, श्री,NN
243, क्यामपेनेरी,NNP
243, भन्नुहुन्छ,VBF
243, :,YM
243, ``,YQ
243, यदि,CS
243, कसरी,QW
243, चिप्लने,VBNE
243, भन्ने,VBNE
243, तपाईँ,PP
243,लाई,PLAI
243, थाहा,NN
243, छ,VBX
243, भने,VBNE
243, समस्या,NN
243, छैन,VBX
243," ,",YM
243," """,YQ
243, वहाँ,PP
243, भन्‍नुहुन्छ,VBF
243, ।,YF
244,र,CC
244, मन्द,JJ
244, कडाप्रहार,NN
244,हरू,HRU
244, अपेक्षा,NN
244, गर्नुहोस्,VBF
244, ।,YF
244, ``,YQ
244, म,PP
244, त्यती,JJ
244, जवान,NN
244, छैन,VBX
244," ,",YM
244," """,YQ
244, सिगार,NN
244, चपाउँदै,VBO
244, गरेका,VBKO
244, ४८,CD
244, वर्ष,NN
244,का,PKO
244, श्री,NN
244, टिएन्ट,NNP
244, स्वीकार,NN
244, गर्नुहुन्छ,VBF
244, ।,YF
245,``,YQ
245, म,PP
245, ९०,CD
245, माइल,NN
245, प्रति,POP
245, घण्टा,NN
245, गति,NN
245,मा,POP
245, बल,NN
245, फ्याँक्‍ने,VBNE
245, छैन,VBX
245," ,",YM
245, तर,CC
245, म,PP
245, ८०,CD
245, भन्दा,VBO
245, माथि,POP
245, फ्याँक्‍ने,VBNE
245, छु,VBX
245," ,",YM
245," """,YQ
245, वहाँ,PP
245, भन्‍नुहुन्छ,VBF
245, ।,YF
246,लिग,NN
246,को,PKO
246, सबै,JJ
246,भन्दा,VBO
246, पाका,JJ
246, खेलाडी,NN
246, र,CC
246, सन्ज,NNP
246,का,PKO
246, पिचर-कोच,NN
246, कपाल,NN
246, सेतै,JJ
246, फूलेका,VBKO
246, ५४,CD
246, वर्ष,NN
246,का,PKO
246, पेड्रो,NNP
246, रामोस,NNP
246,ले,PLE
246, अझ,RBO
246, धेरै,JJ
246, गति,NN
246, गुमाएका,VBKO
246, छन्,VBX
246, ।,YF
247,रेड म्यान,NNP
247,को,PKO
247, सुर्ती,NN
247,को,PKO
247, डल्लो,JJM
247, गाला,NN
247,मा,POP
247, कोच्दै,VBO
247, उहाँ,PP
247, आफू,PPR
247,ले,PLE
247, १९५५,CD
247, मा,POP
247, मेजर,JJ
247, लिग,NN
247,हरू,HRU
247,मा,POP
247, विकास,NN
247, गरेको,VBKO
247, तीव्रप्रहार,NN
247, मन्दप्रहार,NN
247, भैसकेको,VBKO
247, स्विकार्नुहुन्छ,VBF
247, ।,YF
248,यस,DUM
248,को,PKO
248, अधिकतम,JJD
248, गति,NN
248, ७२,CD
248, माइल,NN
248, प्रति,JJ
248, घण्टा,NN
248, छ,VBX
248, ।,YF
248, तर,CC
248, उहाँ,PP
248, चिन्तित,JJ
248, हुनुहुन्‍न,VBF
248, ।,YF
249,उहाँ,PP
249, मेजर,JJ
249, लिग,NN
249,मा,POP
249, बिताएका,VBKO
249, आफ्ना,PPR
249, जीवन,NN
249,का,PKO
249, क्षण,NN
249,हरू,HRU
249,मा,POP
249, आर्जेको,VBKO
249, चतुर्याइँ,NN
249,ले,PLE
249, पूर्ति,NN
249, गर्नुहुन्छ,VBF
249, ।,YF
250,उहाँ,PP
250,को,PKO
250, नियन्त्रण,NN
250, राम्रो,JJM
250, छ,VBX
250, ।,YF
251,वहाँ,PP
251, बल,NN
251,लाई,PLAI
251, नियन्त्रण,NN
251,मा,POP
251, राख्‍नुहुन्छ,VBF
251," ,",YM
251, वरिपरि,RBO
251, चलाउनुहुन्छ,VBF
251, ।,YF
252,जे,CS
252, भए,VBO
252, पनि,RP
252," ,",YM
252, वहाँ,PP
252, भन्‍नुहुन्छ,VBF
252," ,",YM
252, ``,YQ
252, प्रेम,NN
252, गर्न,VBI
252, पनि,RP
252, तपाईँ,PP
252,लाई,PLAI
252, अनुभव,NN
252,को,PKO
252, आवश्यकता,NN
252, पर्छ,VBF
252, ।,YF
253,अलटेल,NNP
253, कर्पोरेसन,NN
253,ले,PLE
253, बतायो,VBF
253, यस,DUM
253,ले,PLE
253, यस,DUM
253,अघि,POP
253, आफ्नो,PPR
253, स्वामित्व,NN
253, नभएको,VBKO
253, पोन्ड,NNP
253, ब्रान्च,NNP
253, टेलिफोन,NN
253, कम्पनी इन्कर्पोरेटेड,NN
253,को,PKO
253, सेल्युलर,JJ
253, विशेषाधिकार,NN
253,को,PKO
253, ५५,CD
253, %,SYM
253,  अभिग्रहण,NN
253, गर्नेछ,VBF
253, ।,YF
254,शर्त,NN
254,हरू,HRU
254, खुलाइएका,VBKO
254, थिएनन्,VBF
254, ।,YF
255,विशेषाधिकार,NN
255,को,PKO
255, ४५,CD
255, %,SYM
255, अलटेल,NNP
255,ले,PLE
255, नियन्त्रण,NN
255, गरेको,VBKO
255, छ,VBX
255," ,",YM
255, जस,CS
255,को,PKO
255, कारोबार,NN
255, साउथ,JJ
255, क्यारोलिना,NNP
255,को,PKO
255, आइकेन,NNP
255, र,CC
255, जर्जिया,NNP
255,को,PKO
255, अगस्टा,NNP
255,मा,POP
255, रहेको,VBKO
255, छ,VBX
255, ।,YF
256,२५,CD
256, राज्य,NN
256,हरू,HRU
256,मा,POP
256, टेलीफोन,NN
256, सेवा,NN
256, प्रदान,NN
256, गर्दैरहेको,VBKO
256, अलटेल,NNP
256,ले,PLE
256, बतायो,VBF
256, विशेषाधिकार,NN
256,मा,POP
256, बहुमत,NN
256,को,PKO
256, हैसियत,NN
256, प्राप्त,JJ
256, गर्न,VBI
256, नाम,NN
256, नखुलाइएको,VBKO
256, तेस्रो,OD
256, पक्ष,NN
256,को,PKO
256, प्रस्ताव,NN
256,माथि,POP
256, यस,DUM
256,ले,PLE
256, आफ्नो,PPR
256, अग्राधिकार,NN
256,को,PKO
256, प्रयोग,NN
256, गर्‍यो,VBF
256, ।,YF
257,स्टेवार्ट,NNP
257, एण्ड,CC
257, स्टेभेन्सन,NNP
257, सर्भिसेज,NN
257, इन्कर्पोरेटिड,NN
257,ले,PLE
257, बतायो,VBF
257, कि,CS
257, यस,DUM
257,ले,PLE
257, ग्यास,NN
257, टर्वाइन,NN
257, जेनेरेटर,NN
257, निर्माण,NN
257, गर्न,VBI
257, कुल,JJ
257, १९,CD
257, मिलियन,CD
257, डलर,NNP
257,को,PKO
257, दुई,CD
257,वटा,CL
257, करार,NN
257, प्राप्‍त,JJ
257, गर्‍यो,VBF
257, ।,YF
