sentence,word,pos
2015, शिकार,NN
2015, हो,VBX
2015, :,YM
2015, एगर्स,NNP
2015, ग्रुप,NN
2015,का,PKO
2015, भवन,NN
2015, निर्माता,NN
2015,हरू,HRU
2015, बन्दी,NN
2015,हरू,HRU
2015,लाई,PLAI
2015, राख्न,VBI
2015, अनाज,NN
2015, गृह,NN
2015, प्रयोग,NN
2015, गर्ने,VBNE
2015, प्रस्ताव,NN
2015, गर्छन्,VBF
2015, ।,YF
2016,यस,DUM
2016,ले,PLE
2016, ऐतिहासिक,JJ
2016, संरचना,NN
2016, जोगाउँदै,VBO
2016, कारागार,NN
2016,को,PKO
2016, भीड,NN
2016,लाई,PLAI
2016, कम,JJ
2016, गर्नेछ,VBF
2016," ,",YM
2016, कम्पनी,NN
2016, ले,PLE
2016, भन्यो,VBF
2016, ।,YF
2017,तर,CC
2017, कारागार,NN
2017, कक्ष,NN
2017,को,PKO
2017, कमी,JJ
2017,को,PKO
2017, समाधान,NN
2017, खोजिरहेको,VBKO
2017, न्युयोर्क,NNP
2017, राज्य,NN
2017, भन्छ,VBF
2017, ``,YQ
2017, हुँदैन,VBF
2017, ।,YF
2017, ‘‘,YQ
2018,१९२०,CD
2018, र,CC
2018, ३०,CD
2018, को,PKO
2018, दशक,NN
2018,मा,POP
2018, निर्माण,NN
2018, भएका,VBKO
2018, अनाज,NN
2018, गृह,NN
2018,हरू,HRU
2018,को,PKO
2018, छ,CD
2018, इन्च,NN
2018,को,PKO
2018, कङ्क्रिट,NN
2018, पर्खाल,NN
2018, र,CC
2018, ट्युब,NN
2018,को,PKO
2018, जस्तो,JJM
2018, आकार,NN
2018, छ,VBX
2018, जस,CS
2018,मा,POP
2018, बीच,POP
2018,मा,POP
2018, नियन्त्रण,NN
2018, कक्ष,NN
2018,सहित,POP
2018, अर्धगोलाकार,JJ
2018, कक्ष,NN
2018,हरू,HRU
2018, सजिलै,JJM
2018,सँग,POP
2018, रहन,VBI
2018, सक्दछन्,VBF
2018," ,",YM
2018, न्युयोर्क,NNP
2018,को,PKO
2018, फर्म,NN
2018, भन्दछ,VBF
2018, ।,YF
2019,धेरैजसो,RBO
2019, सार्वजनिक,JJ
2019, रूप,NN
2019,ले,PLE
2019, उपयुक्त,JJ
2019, हुन,VBI
2019,को,PKO
2019, लागि,POP
2019, बस्ती,NN
2019, क्षेत्र,NN
2019,बाट,POP
2019, धेरै,JJ
2019, टाढा,JJ
2019, छन्,VBX
2019," ,",YM
2019, पारिवारिक,JJ
2019, भेटघाट,NN
2019,लाई,PLAI
2019, स्वीकृति,NN
2019, दिन,VBI
2019, अझै,RBO
2019, धेरै,JJ
2019, नजिक,RBO
2019, ।,YF
2020,इगर्स,NNP
2020, भन्छ,VBF
2020," ,",YM
2020, यस,DUM
2020,को,PKO
2020, अतिरिक्त,JJ
2020, अनाज,NN
2020, गृह,NN
2020,हरू,HRU
2020, सौन्दर्यपरक,JJ
2020, दृष्टि,NN
2020,ले,PLE
2020, सुरक्षित,JJ
2020, गरिनु,VBI
2020, उपयुक्त,JJ
2020, छ,VBX
2020, --,YM
2020, एक,CD
2020, प्रशिद्ध,JJ
2020, भवन,NN
2020, निर्माता,NN
2020,ले,PLE
2020, तिनी,PP
2020,हरू,HRU
2020,लाई,PLAI
2020, इजिप्ट,NNP
2020,को,PKO
2020, पिरामिड,NN
2020,सँग,POP
2020, तुलना,NN
2020, गरेका,VBKO
2020, थिए,VBX
2020, ।,YF
2021,मिनियापोलिस,NNP
2021,",",YM
2021, फिलाडेल्फिया,NNP
2021, र,CC
2021, हाउस्टन,NNP
2021,लगायत,POP
2021, धेरै,JJ
2021, नगर,NN
2021,मा,POP
2021, खाली,JJ
2021, अनाज,NN
2021, गृह,NN
2021,हरू,HRU
2021, छन्,VBX
2021," ,",YM
2021, इगर्स,NNP
2021, भन्छ,VBF
2021, ।,YF
2022,यो,DUM
2022, भन्छ,VBF
2022," ,",YM
2022, ब्रुकलिन,NNP
2022,को,PKO
2022, मध्यम,JJ
2022, आकार,NN
2022,को,PKO
2022, एउटा,CL
2022,लाई,PLAI
2022, न्युयोर्क,NNP
2022,को,PKO
2022, बाह्य,JJ
2022, भाग,NN
2022,मा,POP
2022, नयाँ,JJ
2022, कारागार,NN
2022, निर्माण,NN
2022, गर्नु,VBI
2022,भन्दा,VBO
2022, कम,JJ
2022, खर्च,NN
2022,मा,POP
2022," १,०००",CD
2022, सम्म,POP
2022, बन्दी,NN
2022,हरू,HRU
2022, राख्न,VBI
2022,को,PKO
2022, लागि,POP
2022, परिवर्तन,NN
2022, गर्न,VBI
2022, सकिन्छ,VBF
2022, ।,YF
2023,तैपनि,CS
2023," ,",YM
2023, राज्य,NN
2023,का,PKO
2023, प्रवक्ता,NN
2023, यो,DUM
2023, विचार,NN
2023,लाई,PLAI
2023, ``,YQ
2023, प्रभावकारी,JJ
2023, वा,CC
2023, उपयुक्त,JJ
2023, लगानी,NN
2023, नभएको,VBKO
2023, ‘‘,YQ
2023, बताउँछन्,VBF
2023, ।,YF
2024,श्रम,NN
2024, विभाग,NN
2024,ले,PLE
2024, दुई,CD
2024, पेन्सिल्भानिया,NNP
2024, कारखाना,NN
2024,मा,POP
2024, स्वास्थ्य,NN
2024, तथा,CC
2024, सुरक्षा,NN
2024, उल्लङ्घन,NN
2024,का,PKO
2024, धेरै,JJ
2024, घटना,NN
2024,का,PKO
2024, लागि,POP
2024, युएसएक्स,NNP
2024, संस्था,NN
2024,लाई,PLAI
2024, कारबाही,NN
2024, गर्यो,VBF
2024," ,",YM
2024, र,CC
2024, रोजगारदाता,NN
2024,ले,PLE
2024, कार्यस्थान,NN
2024,मा,POP
2024, भएको,VBKO
2024, कानुन,NN
2024, उल्लङ्घन,NN
2024,को,PKO
2024, आरोप,NN
2024,मा,POP
2024, अहिले,RBO
2024,सम्म,POP
2024, प्रस्ताव,NN
2024, गरेको,VBKO
2024, सब,JJ
2024,भन्दा,VBO
2024, ठूलो,JJM
2024, सजाय,NN
2024, ७.३,CD
2024, मिलियन,CD
2024, डलर,NNP
2024, क्षतिपूर्ति,NN
2024, प्रस्ताव,NN
2024, गर्‍यो,VBF
2024, ।,YF
2025,विभाग,NN
2025,को,PKO
2025, पेशागत,JJ
2025, सुरक्षा,NN
2025, तथा,CC
2025, स्वास्थ्य,NN
2025, प्रशासन,NN
2025,ले,PLE
2025, कम्पनी,NN
2025, को,PKO
2025, फेयरलेस,NNP
2025, हिल्स,NNP
2025," ,",YM
2025, पेन्सिलभानिया,NNP
2025,को,PKO
2025, स्टिल,NN
2025, मिल,NN
2025,मा,POP
2025, कानुन,NN
2025, उल्लङ्घन,NN
2025,को,PKO
2025, आरोप,NN
2025,मा,POP
2025, ६.१,CD
2025, मिलियन,CD
2025, डलर,NNP
2025,को,PKO
2025, जरिवाना,NN
2025, प्रस्ताव,NN
2025, गर्‍यो,VBF
2025, ;,YM
2025, त्यो,DUM
2025, कुनै,DUM
2025, एउटा,CL
2025, विशिष्टता,NN
2025,मा,POP
2025, प्रस्तावित,JJ
2025, गरेको,VBKO
2025, सजाय,NN
2025,को,PKO
2025, रेकर्ड,NN
2025, थियो,VBX
2025, ।,YF
2026,पेशागत,JJ
2026, सुरक्षा,NN
2026, तथा,CC
2026, स्वास्थ्य,NN
2026, प्रशासन,NN
2026,ले,PLE
2026, संघीय,JJ
2026, विद्युतीय,JJ
2026," ,",YM
2026, क्रेन,JJ
2026, सुरक्षा,NN
2026," ,",YM
2026, अभिलेख,NN
2026, राख्ने,VBNE
2026, र,CC
2026, अन्य,DUM
2026, आवश्यकता,NN
2026,हरू,HRU
2026,को,PKO
2026, कानुन,NN
2026, उल्लङ्घन,NN
2026, देखिएका,VBKO
2026, झन्डै,RBO
2026, १५००,CD
2026, घटना,NN
2026,हरू,HRU
2026, उल्लेख,NN
2026, गर्‍यो,VBF
2026, ।,YF
2027,कम्पनी,NN
2027,को,PKO
2027, क्लारिटन,NNP
2027," ,",YM
2027, पेन्सिल्भानिया,NNP
2027, इन्धन,NN
2027, कारखाना,NN
2027, समाविष्ट,JJ
2027, दोस्रो,OD
2027, कारबाही,NN
2027,मा,POP
2027, विद्युत-सुरक्षा,NN
2027, र,CC
2027, अन्य,DUM
2027, आवश्यक,JJ
2027, कुरा,NN
2027,को,PKO
2027, २००,CD
2027, भन्दा,VBO
2027, बढी,JJ
2027, उल्लङ्घन,NN
2027,को,PKO
2027, आरोप,NN
2027, संलग्न,JJ
2027, थियो,VBX
2027," ,",YM
2027, जस,CS
2027,मा,POP
2027, पेशागत,JJ
2027, सुरक्षा,NN
2027, तथा,CC
2027, स्वास्थ्य,NN
2027, प्रशासन,NN
2027,ले,PLE
2027, १.२,CD
2027, मिलियन,CD
2027, डलर,NNP
2027, जरिवाना,NN
2027, तोक्‍यो,VBF
2027, ।,YF
2028,श्रम,NN
2028, सचिव,NN
2028, एलिजावेथ,NNP
2028, डोल,NNP
2028,ले,PLE
2028, भन्‍नुभयो,VBX
2028," ,",YM
2028, ``,YQ
2028, यी,DUM
2028, जरिवाना,NN
2028, र,CC
2028, कारबाही,NN
2028,को,PKO
2028, परिणाम,NN
2028, कामदार,NN
2028,हरू,HRU
2028,को,PKO
2028, सुरक्षा,NN
2028, र,CC
2028, स्वास्थ्य,NN
2028,प्रति,POP
2028, कर्पोरसन,NN
2028,को,PKO
2028, उदासिनता,NN
2028,ले,PLE
2028, निम्त्याएको,VBKO
2028, कामदार,NN
2028,हरू,HRU
2028,माथि,POP
2028,को,PKO
2028, खतरा,NN
2028,को,PKO
2028, परिणाम,NN
2028,सँग,POP
2028, मात्र,RP
2028, मुकाबिला,NN
2028, हुन्छ,VBF
2028," ,",YM
2028, र,CC
2028, ती,DUM
2028, खतरा,NN
2028,हरू,HRU
2028, हटाउन,VBI
2028, मरम्मत,NN
2028, तथा,CC
2028, सम्भार,NN
2028, कार्यक्रम,NN
2028,मा,POP
2028, ठूलो,JJM
2028, खर्च,NN
2028, कटौति,NN
2028,को,PKO
2028, आवश्यकता,NN
2028, पर्दछ,VBF
2028, ।,YF
2028, ‘‘,YQ
2029,पेशागत,JJ
2029, सुरक्षा,NN
2029, तथा,CC
2029, स्वास्थ्य,NN
2029, प्रशासन,NN
2029,ले,PLE
2029, विगत,JJ
2029, दुई,CD
2029, वर्ष,NN
2029,भित्र,POP
2029, दुई,CD
2029,वटा,CL
2029, कारखाना,NN
2029,मा,POP
2029, तीन,CD
2029, कामदार,NN
2029,को,PKO
2029, दुर्भाग्यपूर्ण,JJ
2029, मृत्यु,NN
2029, र,CC
2029, १९७२,CD
2029, देखि,POP
2029, १७,CD
2029, मृत्यु,NN
2029, भइसकेको,VBKO
2029, जानकारी,NN
2029, दियो,VBF
2029, ।,YF
2030,पेशागत,JJ
2030, सुरक्षा,NN
2030, र,CC
2030, स्वास्थ्य,NN
2030, प्रशासन,NN
2030,का,PKO
2030, प्रमुख,JJ
2030, गेरार्ड,NNP
2030, स्क्यानेल,NNP
2030,ले,PLE
2030, भन्‍नुभयो,VBX
2030," ,",YM
2030, युएसएक्स,NNP
2030, प्रबन्धक,NN
2030,हरू,HRU
2030,लाई,PLAI
2030, वर्षौँ,NN
2030,देखि,POP
2030, कारखाना,NN
2030,मा,POP
2030, सुरक्षा,NN
2030, तथा,CC
2030, स्वास्थ्य,NN
2030,सम्बन्धी,JJ
2030, धेरै,JJ
2030, कमजोरी,JJ
2030,हरू,HRU
2030, रहेको,VBKO
2030, थाहा,NN
2030, छ,VBX
2030," ,",YM
2030, ``,YQ
2030, तथापि,CS
2030, खतरा,NN
2030,लाई,PLAI
2030, रोक्न,VBI
2030, आवश्यक,JJ
2030, कदम,NN
2030, चाल्न,VBI
2030, असमर्थ,JJ
2030, भएका,VBKO
2030, छन्,VBX
2030, ।,YF
2030, ‘‘,YQ
2031,श्रीमती,NN
2031, डोल,NNP
2031,ले,PLE
2031, भन्‍नुभयो,VBX
2031," ,",YM
2031, ``,YQ
2031, यस्ता,DM
2031, विभेद,NN
2031,हरू,HRU
2031,लाई,PLAI
2031, सच्याउने,VBNE
2031, पहिले,RBO
2031,को,PKO
2031, कर्पोरेसन,NN
2031,व्यापी,POP
2031, समाधान,NN
2031,को,PKO
2031, सहमति,NN
2031,मा,POP
2031, यस,DUM
2031,ले,PLE
2031, गरेको,VBKO
2031, ठोस,NN
2031, प्रतिबद्धता,NN
2031,को,PKO
2031, बाबजुद,RBO
2031, फेयरलेस,NN
2031,को,PKO
2031, काम,NN
2031,हरू,HRU
2031,मा,POP
2031, भएका,VBKO
2031, दुर्घटना,NN
2031,को,PKO
2031, सही,JJ
2031, अभिलेख,NN
2031, राख्न,VBI
2031, कम्पनी,NN
2031, को,PKO
2031, अनगिन्ती,JJ
2031, असफलता,NN
2031,हरू,HRU
2031, विषेश,JJ
2031, गरी,VBO
2031, गम्भिर,NN
2031, छन्,VBX
2031, ।,YF
2031, ‘‘,YQ
2032,त्यो,DUM
2032, समाधान,NN
2032, अप्रिल,NNP
2032, १९८७,CD
2032, मा,POP
2032, भएको,VBKO
2032, थियो,VBX
2032, ।,YF
2033,युएसएक्स,NNP
2033,का,PKO
2033, प्रवक्ता,NN
2033,ले,PLE
2033, कम्पनी,NN
2033, ले,PLE
2033, अहिले,RBO
2033,सम्म,POP
2033, दण्ड,NN
2033, वा,CC
2033, जरिवाना,NN
2033,को,PKO
2033, पेशागत,JJ
2033, सुरक्षा,NN
2033, र,CC
2033, स्वास्थ्य,NN
2033, प्रशासन,NN
2033,बाट,POP
2033, सम्बन्ध,NN
2033,मा,POP
2033, कुनै,DUM
2033, कागजात,NN
2033, प्राप्त,JJ
2033, नगरेको,VBKO
2033, बताए,VBF
2033, ।,YF
2034,``,YQ
2034, हामी,PP
2034,ले,PLE
2034, एक,CD
2034,पटक,RBO
2034, गर्‍यौ,VBF
2034, भने,VBO
2034, तिनी,PP
2034,हरू,HRU
2034,ले,PLE
2034, अति,RBO
2034, गम्भीर,JJ
2034, मूल्याङ्कन,NN
2034, प्राप्त,JJ
2034, गर्नेछन्,VBF
2034," ,",YM
2034, ‘‘,YQ
2034, प्रवक्ता,NN
2034,ले,PLE
2034, बताए,VBF
2034, ।,YF
2035,``,YQ
2035, हाम्रा,PP$
2035, कामदार,NN
2035,हरू,HRU
2035,को,PKO
2035, स्वास्थ्य,NN
2035, तथा,CC
2035, सुरक्षा,NN
2035,भन्दा,VBO
2035, महत्त्वपूर्ण,JJ
2035, कुनै,DUM
2035, उद्देश्य,NN
2035, छैन,VBF
2035, ।,YF
2035, ‘‘,YQ
2036,युएसएक्स,NNP
2036,ले,PLE
2036, पेशागत,JJ
2036, सुरक्षा,NN
2036, तथा,CC
2036, स्वास्थ्य,NN
2036, प्रशासन,NN
2036,ले,PLE
2036, क्लेयर्टन,NNP
2036, र,CC
2036, फेयरलेस,NN
2036, कारखाना,NN
2036,हरू,HRU
2036,मा,POP
2036, अनुसन्धान,NN
2036, गर्न,VBI
2036, सुरु,NN
2036, गरे,VBO
2036,देखि,POP
2036, यो,DUM
2036,सँग,POP
2036, सहकार्य,NN
2036, भइरहेको,VBKO
2036, बतायो,VBF
2036, ।,YF
2037,उहाँ,PP
2037,ले,PLE
2037, बताउनुभयो,VBX
2037, कि,CS
2037, यदि,CS
2037, सुरक्षा,NN
2037, समस्या,NN
2037,हरू,HRU
2037, देखिएको,VBKO
2037, भए,VBF
2037, र,CC
2037, जहिले,RBO
2037, देखियो,VBF
2037, त्यही,DUM
2037,बेला,NN
2037, तिनी,PP
2037,हरू,HRU
2037,लाई,PLAI
2037, सुधारिएको,VBKO
2037, थियो,VBX
2037, ।,YF
2038,युएसएक्स,NNP
2038,को,PKO
2038, कारबाही,NN
2038,ले,PLE
2038, श्री,NN
2038, स्क्यानेल,NNP
2038,को,PKO
2038, कार्यकाल,NN
2038,मा,POP
2038, पेशागत,JJ
2038, सुरक्षा,NN
2038, र,CC
2038, स्वास्थ्य,NN
2038, प्रशासन,NN
2038,द्वारा,POP
2038, गरिएको,VBKO
2038, पहिलो,OD
2038, ठूलो,JJM
2038, बाध्यकारी,JJ
2038, कार्यवाही,NN
2038,को,PKO
2038, प्रतिनिधित्व,NN
2038, गर्यो,VBF
2038, ।,YF
2039,पेशागत,JJ
2039, सुरक्षा,NN
2039, तथा,CC
2039, स्वास्थ्य,NN
2039, प्रशासन,NN
2039,बाट,POP
2039, लक्ष्य,NN
2039, राखिएको,VBKO
2039, सजाय,NN
2039,को,PKO
2039, आकार,NN
2039, हालै,RBO
2039,का,PKO
2039, वर्ष,NN
2039,हरू,HRU
2039,मा,POP
2039, उहाँ,PP
2039,ले,PLE
2039, यो,DUM
2039, वर्ष,NN
2039, कार्यभार,NN
2039, सम्हाल्नु,VBI
2039,भन्दा,VBO
2039, अगाडि,RBO
2039, नै,RP
2039, बढेको,VBKO
2039, भए,VBO
2039, तापनि,CS
2039, उहाँ,PP
2039,ले,PLE
2039, कठोर,JJ
2039, जरिवाना,NN
2039,को,PKO
2039, प्रतिबद्धता,NN
2039, गर्नुभएको,VBKO
2039, छ,VBX
2039, ।,YF
2040,``,YQ
2040, युएसएक्स,NNP
2040, व्यवस्थापन,NN
2040,ले,PLE
2040, कारखाना,NN
2040,मा,POP
2040, खतरा,NN
2040,हरू,HRU
2040, हटाउन,VBI
2040, र,CC
2040, सुरक्षा,NN
2040, तथा,CC
2040, स्वास्थ्य,NN
2040,को,PKO
2040, संरक्षण,NN
2040, गर्न,VBI
2040, आवश्यक,JJ
2040, संसाधान,NN
2040, र,CC
2040, जनशक्ति,NN
2040, खटाउन,VBI
2040, अनिच्छुक,JJ
2040, रहेको,VBKO
2040, प्रमाणित,JJ
2040, गर्नु,VBI
2040, ठूलो,JJM
2040, समस्या,NN
2040, हो,VBX
2040," ,",YM
2040, ‘‘,YQ
2040, फिलाडेल्फिया,NNP
2040,स्थित,POP
2040, पेशागत,JJ
2040, सुरक्षा,NN
2040, तथा,CC
2040, स्वास्थ्य,NN
2040, प्रशासन,NN
2040,का,PKO
2040, क्षेत्रिय,JJ
2040, प्रशासक,NN
2040, लिन्डा,NNP
2040, अङ्‍कु,NNP
2040,ले,PLE
2040, भन्नुभयो,VBX
2040, ।,YF
2041,स्वतन्त्र,JJ
2041, पेशागत,JJ
2041, सुरक्षा,NN
2041, र,CC
2041, स्वास्थ्य,NN
2041, पुनरावलोकन,NN
2041, आयोग,NN
2041,समक्ष,POP
2041, कारबाही,NN
2041, र,CC
2041, प्रस्तावित,JJ
2041, सजाय,NN
2041,लाई,PLAI
2041, चुनौति,NN
2041, दिन,VBI
2041, युएसएक्स,NNP
2041,सँग,POP
2041, १५,CD
2041, कार्यालयीय,JJ
2041, दिन,NN
2041, छ,VBX
2041, ।,YF
2042,युएसएक्स,NNP
2042, केस,NN
2042,भन्दा,VBO
2042, अगाडि,RBO
2042, पेशागत,JJ
2042, सुरक्षा,NN
2042, तथा,CC
2042, स्वास्थ्य,NN
2042, प्रशासन,NN
2042,को,PKO
2042, एउटा,CL
2042, रोजगारदाता,NN
2042,को,PKO
2042, लागि,POP
2042, सब,JJ
2042,भन्दा,VBO
2042, ठूलो,JJM
2042, जरिवाना,NN
2042, युनाइटेड,NN
2042, ब्रान्ड,NN
2042, कम्पनी,NN
2042,"  ,",YM
2042, सिन्सिनाटी,NNP
2042,को,PKO
2042, मासु,NN
2042, प्याक,NN
2042, गर्ने,VBNE
2042, शाखा,NN
2042, जोन,NNP
2042, मोरेल,NNP
2042, एन्ड,CC
2042, कम्पनी,NN
2042, मा,POP
2042, सुरक्षा,NN
2042, कानुन,NN
2042, उल्लङ्घन,NN
2042,को,PKO
2042, आरोप,NN
2042,को,PKO
2042, लागि,POP
2042, ४.३,CD
2042, मिलियन,CD
2042, डलर,NNP
2042, थियो,VBX
2042, ।,YF
2043,कम्पनी,NN
2043, ले,PLE
2043, जरिवाना,NN
2043,माथि,POP
2043, चुनौति,NN
2043, दिएको,VBKO
2043, छ,VBX
2043, ।,YF
2044,सम्पादन,NN
2044, त्रुटि,NN
2044,को,PKO
2044, कारण,NN
2044,ले,PLE
2044, फ्रेडेरिक,NNP
2044, एच.,FB
2044, हलेट,NNP
2044,बाट,POP
2044, आएको,VBKO
2044, हिजो,RBO
2044,को,PKO
2044, अङ्क,NN
2044,को,PKO
2044, सम्पादक,NN
2044,लाई,PLAI
2044, चिठी,NN
2044,मा,POP
2044, गल्तिवश,JJ
2044, एनआरडीसी,NNP
2044,को,PKO
2044, नाम,NN
2044,मा,POP
2044, आयो,VBF
2044, ।,YF
2045,यो,DUM
2045, प्राकृतिक,JJ
2045, संसाधान,NN
2045, संरक्षण,NN
2045, परिषद,NN
2045, हुनुपर्थ्यो,VBF
2045, ।,YF
2046,तपाईँ,PP
2046,को,PKO
2046, अक्टोबर,NNP
2046, ६,CD
2046, को,PKO
2046, सम्पादकीय,JJ
2046, ``,YQ
2046, द,NNP
2046, इलिनोई,NNP
2046, होमलेस,NNP
2046, ‘‘,YQ
2046, ले,PLE
2046, जर्नल,NN
2046, अफ,POP
2046, अमेरिकन,NNP
2046, मेडिकल,NN
2046, एसोसिएन,NN
2046,को,PKO
2046, सेप्टेम्बर,NNP
2046, ८,CD
2046, को,PKO
2046, अङ्क,NN
2046,मा,POP
2046, प्रकाशित,JJ
2046, गरिएको,VBKO
2046, हामी,PP
2046, र,CC
2046, हाम्रा,PP$
2046, छ,CD
2046,जना,CL
2046, सहकर्मी,NN
2046,हरू,HRU
2046,ले,PLE
2046, गरेको,VBKO
2046, अनुसन्धान,NN
2046,लाई,PLAI
2046, हवाला,NN
2046, दिएको,VBKO
2046, थियो,VBX
2046, ।,YF
2047,तपाईँ,PP
2047,को,PKO
2047, टिप्पणी,NN
2047,ले,PLE
2047, हामी,PP
2047,ले,PLE
2047, घरबारविहीनता,NN
2047,को,PKO
2047, ``,YQ
2047, मुख्य,JJ
2047, कारण,NN
2047, ‘‘,YQ
2047, घरबारविहीन,JJ
2047, जनसङ्ख्या,NN
2047,को,PKO
2047, ठूलो,JJM
2047, सङ्ख्या,NN
2047,का,PKO
2047, मानसिक,JJ
2047, बिरामी,NN
2047, र,CC
2047, सम्पत्ति-दुरुपयोग,NN
2047, गर्ने,VBNE
2047, मानिस,NN
2047,हरू,HRU
2047,मा,POP
2047, फेला,NN
2047, पार्नुपर्छ,VBF
2047, भन्ने,VBNE
2047, कुरा,NN
2047, पत्ता,NN
2047, लगायौँ,VBF
2047, भन्ने,VBNE
2047, जानकारी,NN
2047, दियो,VBF
2047, ।,YF
2048,हामी,PP
2048,ले,PLE
2048, त्यस्तो,DM
2048, उल्लेख,NN
2048, गरेका,VBKO
2048, छैनौँ,VBX
2048, ।,YF
2049,धेरैजसो,RBO
2049, मानसिक,JJ
2049, रोगी,JJ
2049, व्यक्ति,NN
2049,हरू,HRU
2049, र,CC
2049, धेरैजसो,RBO
2049, जँड्याहा,NN
2049,हरू,HRU
2049, घरबारविहीन,JJ
2049, हुँदैनन्,VBX
2049, भन्ने,VBNE
2049, कुरा,NN
2049, स्पष्ट,JJ
2049, छ,VBX
2049, ।,YF
2050,घरबारविहीनता,NN
2050,को,PKO
2050, ``,YQ
2050, कारण,NN
2050,हरू,HRU
2050, ‘‘,YQ
2050, एउटा,CL
2050, कुनै,DUM
2050, अलग्गै,RBO
2050, उदाहरण,NN
2050,बाट,POP
2050, थोरै,JJ
2050, मात्र,RP
2050, बुझिन्छ,VBF
2050, र,CC
2050, यिनी,PP
2050,हरू,HRU
2050, जटिल,JJ
2050, छन्,VBX
2050, ।,YF
2051,हाम्रो,PP$
2051, अनुसन्धान,NN
2051,बाट,POP
2051, उद्धरण,NN
2051, गर्दा,VBO
2051, तपाईँ,PP
2051,ले,PLE
2051, मानसिक,JJ
2051, बिरामी,NN
2051, र,CC
2051, रक्सीसेवन,NN
2051,को,PKO
2051, उच्च,JJD
2051, प्रधानता,NN
2051,लाई,PLAI
2051, जोड,NN
2051, दिनुभयो,VBX
2051, ।,YF
2052,हामी,PP
2052,ले,PLE
2052, अध्ययन,NN
2052, गरेका,VBKO
2052, घरबारविहीन,JJ
2052, व्यक्ति,NN
2052,हरू,HRU
2052,मा,POP
2052, मनोरोग,NN
2052,सम्बन्धी,JJ
2052, समस्या,NN
2052, र,CC
2052, सम्पत्ति,NN
2052, दुरुपयोग,NN
2052,को,PKO
2052, अतिरिक्त,JJ
2052, शारीरिक,JJ
2052, असन्तुलन,NN
2052,को,PKO
2052, विविधता,NN
2052, थियो,VBX
2052, भन्ने,VBNE
2052, ध्यान,NN
2052, दिनुभएन,VBX
2052, ।,YF
2053,तिनी,PP
2053,हरू,HRU
2053, कुपोषण,NN
2053," ,",YM
2053, छाती,NN
2053,सम्बन्धी,JJ
2053, रोग,NN
2053," ,",YM
2053, रक्तसञ्चार,NN
2053, असन्तुलन,NN
2053," ,",YM
2053, छाला,NN
2053,सम्बन्धी,JJ
2053, समस्या,NN
2053," ,",YM
2053, सरूवा,JJ
2053, रोग,NN
2053,हरू,HRU
2053, र,CC
2053, कुटपिट,NN
2053, तथा,CC
2053, बलात्कार,NN
2053,को,PKO
2053, पश्चप्रभाव,NN
2053,बाट,POP
2053, ग्रसित,JJ
2053, थिए,VBX
2053, ।,YF
2054,घरबारविहीन,JJ
2054, व्यक्ति,NN
2054, सुरक्षा,NN
2054," ,",YM
2054, गोपनीयता,NN
2054, र,CC
2054, बास,NN
2054,बाट,POP
2054, मात्र,RP
2054, बञ्चित,JJ
2054, छैनन्,VBX
2054," ,",YM
2054, तिनी,PP
2054,हरू,HRU
2054,लाई,PLAI
2054, पोषण,NN
2054," ,",YM
2054, सरसफाइ,NN
2054, र,CC
2054, आधारभूत,JJ
2054, स्वास्थ्य,NN
2054, उपचार,NN
2054,को,PKO
2054, प्रारम्भिक,JJ
2054, आवश्यकता,NN
2054,हरू,HRU
2054,को पनि,RP
2054, अभाव,NN
2054, छ,VBX
2054, ।,YF
2055,हाल,RBO
2055,को,PKO
2055, एउटा,CL
2055, प्रतिवेदन,NN
2055,मा,POP
2055, चिकित्साशास्त्र,NN
2055, अध्ययन,NN
2055, संस्थान,NN
2055,ले,PLE
2055, केही,DUM
2055, स्वास्थ्य,NN
2055, समस्या,NN
2055,हरू,HRU
2055,ले,PLE
2055, मान्छे,NN
2055,लाई,PLAI
2055, घरबारविहीनता,NN
2055,तर्फ,POP
2055, उन्मुख,JJ
2055, गर्न,VBI
2055, सक्दछ,VBF
2055," ,",YM
2055, अन्य,DUM
2055, यस,DUM
2055,को,PKO
2055, परिणाम,NN
2055, हुन,VBI
2055, सक्छ,VBF
2055, र,CC
2055, तेस्रो,OD
2055, कोटि,NN
2055, ती,DUM
2055, असन्तुलन,NN
2055,हरू,HRU
2055,ले,PLE
2055, बनेको,VBKO
2055, हुन्छ,VBF
2055, जस,CS
2055,को,PKO
2055, उपचार,NN
2055, यदि,CS
2055, व्यक्ति,NN
2055,सँग,POP
2055, आवश्यक,JJ
2055, बास,NN
2055, छैन,VBX
2055, भने,VBO
2055, कठिन,JJ
2055, वा,CC
2055, असम्भव,JJ
2055, हुन्छ,VBF
2055, ।,YF
2056,``,YQ
2056, कारण,NN
2056, ‘‘,YQ
2056, वा,CC
2056, ``,YQ
2056, असर,NN
2056, ‘‘,YQ
2056, को,PKO
2056, रूप,NN
2056,मा,POP
2056, हलुका,JJM
2056, सामान्यीकरण,NN
2056,ले,PLE
2056, व्याख्या,NN
2056, गर्न,VBI
2056, गाह्रो,JJM
2056, पर्ने,VBNE
2056, गरी,VBO
2056, स्वास्थ्य,NN
2056, र,CC
2056, घरबारविहीनता,NN
2056,बीच,POP
2056,को,PKO
2056, अन्तरसम्बन्ध,NN
2056, जटिल,JJ
2056, छ,VBX
2056, ।,YF
